Passenger_ID,Passenger_Full_Name,Gender,Age,Customer_Type,Travel_Purpose,Cabin_Class,Origin_Destination_Route,Booking_Channel,Flight_Distance_KM,Departure_Delay_Min,Arrival_Delay_Min,Ticket_Fare,Seat_Comfort_Rating,Food_Service_Rating,Online_Booking_Experience,Flight_Status,Passenger_Satisfaction
AXP101017,Andrew Ryan,F,66.0,Returning,Education,Business,AMD-DEL,Travel Agent,441,81,195.0,"₹9,085",1,1.0,5,Delayed,Satisfied
AXP101018,Edward David,male,79.0,First-Time,Education,Business,CCU-HYD,Website,2585,37,112.0,"₹14,475",1,2.0,5,On Time,Dissatisfied
AXP101019,Patty Curry,F,20.0,Returning,Business,Business,COK-DEL,Travel Agent,4468,126,97.0,"₹36,207",1,2.0,4,Cancelled,Neutral
AXP101020,Victoria Choi,male,62.0,Returning,Personal,Business ,MAA-COK,Website,871,18,92.0,"₹40,899",1,1.0,1,Delayed,Neutral
AXP101021,Tammy Maldonado,Female,40.0,First-Time,Medical, Economy,HYD-BOM,Travel Agent,363,163,21.0,"₹36,849",3,2.0,4,Delayed,Satisfied
AXP101022,John Martin,female,17.0,First-Time,Medical,First,DEL-BLR,Travel Agent,664,62,193.0,"₹10,975",5,4.0,5,On Time,Neutral
AXP101023,Bryan Valencia,male,25.0,Returning,Personal,Business,MAA-PNQ,Mobile App,3242,76,171.0,"₹13,674",2,5.0,3,Cancelled,Neutral
AXP101024,Rhonda Powers,Female,71.0,Returning,Business,Economy,GOI-PNQ,Website,4792,173,126.0,"₹16,738",5,3.0,4,Cancelled,Neutral
AXP101025,Ryan Reyes,female,45.0,First-Time,Personal,Business ,HYD-BOM,Travel Agent,4995,130,,"₹10,887",3,2.0,5,Cancelled,Satisfied
AXP101026,Cameron Holmes,Female,65.0,Returning,Education,Business ,CCU-GOI,Corporate Portal,2642,101,169.0,"₹35,054",1,2.0,5,Delayed,Dissatisfied
AXP101027,Mark Lawrence,Male,74.0,First-Time,Education, Economy,CCU-HYD,Corporate Portal,4998,64,24.0,"₹42,639",3,3.0,1,Cancelled,Neutral
AXP101028,Martha Edwards,F,60.0,Returning,Business, Economy,BOM-COK,Website,2555,119,184.0,"₹26,487",4,2.0,2,On Time,Satisfied
AXP101029,Michael Henry,female,20.0,First-Time,Personal,Business,AMD-COK,Website,4478,90,84.0,"₹23,767",4,3.0,4,On Time,Neutral
AXP101030,Lindsey Castillo,male,70.0,Returning,Education,Business ,COK-MAA,Corporate Portal,4924,7,54.0,"₹30,205",5,1.0,4,On Time,Neutral
AXP101031,Scott Williams,male,71.0,Returning,Medical,Economy,COK-BLR,Travel Agent,2757,178,143.0,"₹15,516",5,4.0,4,Cancelled,Dissatisfied
AXP101032,Jessica Bishop,M,48.0,First-Time,Medical,Business,DEL-PNQ,Corporate Portal,745,72,94.0,"₹16,784",2,4.0,5,On Time,Neutral
AXP101033,Rebecca Hanson DDS,male,69.0,First-Time,Personal, Economy,AMD-COK,Corporate Portal,4919,133,141.0,"₹8,950",2,5.0,1,On Time,Neutral
AXP101034,Nicholas Peterson,F,16.0,First-Time,Business,Economy,HYD-HYD,Travel Agent,4035,106,166.0,"₹36,220",4,2.0,5,On Time,Satisfied
AXP101035,Dr. Christine Barnett,F,33.0,First-Time,Medical, Economy,GOI-CCU,Mobile App,793,88,155.0,"₹26,583",1,5.0,5,Cancelled,Satisfied
AXP101036,Carla Jacobson,male,,Returning,Medical,Business,BLR-BLR,Corporate Portal,4004,38,178.0,"₹34,324",3,1.0,3,Delayed,Neutral
AXP101037,Barbara Watkins,female,62.0,First-Time,Education,Economy,MAA-COK,Corporate Portal,1659,112,118.0,"₹19,730",2,4.0,1,On Time,Neutral
AXP101038,Bradley Moran,Female,64.0,Returning,Medical, Economy,GOI-COK,Mobile App,3693,27,176.0,"₹36,340",2,1.0,4,Delayed,Satisfied
AXP101039,George Cannon,M,26.0,Returning,Personal,Business ,MAA-AMD,Mobile App,2801,96,8.0,"₹10,339",1,1.0,2,Cancelled,Dissatisfied
AXP101040,James Yates,F,36.0,First-Time,Personal,Business ,BLR-DEL,Website,2644,36,185.0,"₹32,946",1,2.0,4,On Time,Satisfied
AXP101041,Sabrina Harper,M,41.0,Returning,Education,Business,PNQ-BOM,Travel Agent,2872,136,172.0,"₹4,058",5,1.0,5,Cancelled,Satisfied
AXP101042,Danielle Garcia,M,78.0,Returning,Personal,Economy,MAA-CCU,Travel Agent,4400,81,149.0,"₹3,475",3,4.0,1,Delayed,Dissatisfied
AXP101043,Taylor Ramirez,F,40.0,Returning,Personal, Economy,PNQ-CCU,Website,216,55,159.0,"₹27,905",1,5.0,1,Cancelled,Dissatisfied
AXP101044,Mary Davis,Female,37.0,Returning,Education, Economy,BLR-PNQ,Mobile App,3391,84,196.0,"₹30,526",2,4.0,1,On Time,Dissatisfied
AXP101045,Richard Barnes,Female,74.0,First-Time,Education,Business ,BLR-GOI,Travel Agent,592,1,196.0,"₹29,234",2,2.0,3,Delayed,Satisfied
AXP101046,Judith Jackson,F,42.0,First-Time,Education,Business,AMD-HYD,Travel Agent,624,57,41.0,"₹9,557",4,4.0,4,On Time,Neutral
AXP101047,Timothy Chambers,male,64.0,First-Time,Education,Economy,CCU-AMD,Corporate Portal,771,106,52.0,"₹26,244",1,3.0,3,On Time,Satisfied
AXP101048,John Taylor,female,28.0,Returning,Medical,Business ,MAA-DEL,Website,3831,122,186.0,"₹26,618",5,5.0,2,Cancelled,Satisfied
AXP101049,Elizabeth Torres,female,48.0,First-Time,Business,Business ,PNQ-AMD,Travel Agent,1320,167,73.0,"₹23,314",3,3.0,5,On Time,Neutral
AXP101050,Kelly Reyes,male,49.0,Returning,Education,First,COK-AMD,Travel Agent,441,163,38.0,"₹7,279",5,3.0,3,Cancelled,Neutral
AXP101051,Elizabeth Clarke,M,56.0,Returning,Personal,Business ,MAA-GOI,Travel Agent,4097,113,121.0,"₹31,452",2,,3,Cancelled,Neutral
AXP101052,Ryan Smith,female,50.0,Returning,Business, Economy,GOI-DEL,Travel Agent,4295,106,14.0,"₹22,706",5,1.0,5,Cancelled,Satisfied
AXP101053,Elizabeth Smith,male,78.0,First-Time,Business,Business,BOM-DEL,Website,2479,36,198.0,"₹18,031",2,3.0,1,Delayed,Satisfied
AXP101054,Jacob Long,M,16.0,First-Time,Business,Business ,PNQ-CCU,Website,988,78,156.0,"₹8,534",2,4.0,5,Delayed,Dissatisfied
AXP101055,Laura Palmer,female,36.0,First-Time,Medical,First,CCU-AMD,Travel Agent,914,91,122.0,"₹28,538",2,1.0,4,Cancelled,Satisfied
AXP101056,Robert Hoffman,female,63.0,Returning,Medical,Business ,CCU-BOM,Travel Agent,3049,17,110.0,"₹33,891",2,4.0,5,Delayed,Dissatisfied
AXP101057,Kevin Cherry,male,70.0,Returning,Education, Economy,HYD-GOI,Travel Agent,975,500,130.0,"₹4,038",2,4.0,1,Cancelled,Satisfied
AXP101058,Jeffrey Torres,female,21.0,Returning,Personal,Economy,AMD-PNQ,Mobile App,4226,62,82.0,"₹21,003",4,1.0,5,Delayed,Satisfied
AXP101059,Lisa Hayes,Female,43.0,First-Time,Education,Economy,AMD-BLR,Corporate Portal,2447,149,9.0,"₹24,185",5,1.0,3,On Time,Satisfied
AXP101060,Michael Castaneda,Female,,Returning,Business,Economy,BLR-BLR,Corporate Portal,278,138,91.0,"₹5,973",4,4.0,2,On Time,Neutral
AXP101061,Frank Freeman,Female,20.0,Returning,Education, Economy,BOM-CCU,Website,4126,3,28.0,"₹12,223",4,2.0,3,Cancelled,Neutral
AXP101062,Wendy Flores,male,46.0,First-Time,Business, Economy,COK-AMD,Corporate Portal,1055,134,34.0,"₹19,318",1,5.0,2,Delayed,Dissatisfied
AXP101063,Amy Robinson,female,20.0,Returning,Personal,Business,COK-BOM,Website,2348,60,5.0,"₹14,623",1,5.0,5,Delayed,Dissatisfied
AXP101064,Bradley Taylor,M,53.0,Returning,Business,First,GOI-AMD,Corporate Portal,1231,106,139.0,"₹40,000",1,2.0,4,On Time,Satisfied
AXP101065,Lisa Clark,female,18.0,First-Time,Medical,Economy,BOM-CCU,Website,3471,53,,"₹3,607",3,1.0,5,Delayed,Dissatisfied
AXP101066,Tiffany Morales,M,68.0,First-Time,Education, Economy,GOI-CCU,Travel Agent,3776,87,37.0,"₹11,385",1,4.0,1,Delayed,Dissatisfied
AXP101067,Charles Newton,female,38.0,Returning,Education,Economy,BOM-PNQ,Corporate Portal,4382,67,76.0,"₹36,988",5,5.0,5,Delayed,Dissatisfied
AXP101068,Mr. Brett Andrews,Female,52.0,First-Time,Medical,Business,GOI-MAA,Mobile App,3656,128,92.0,"₹13,207",4,4.0,2,On Time,Dissatisfied
AXP101069,Michael Bailey,female,68.0,First-Time,Medical,Business ,GOI-CCU,Corporate Portal,3706,54,146.0,"₹12,189",5,2.0,3,Cancelled,Dissatisfied
AXP101070,Dominic Cook,female,52.0,First-Time,Medical,First,AMD-AMD,Website,607,2,66.0,"₹33,789",1,4.0,4,Delayed,Neutral
AXP101071,Mary Stout,Female,25.0,First-Time,Business,Economy,AMD-COK,Website,2911,165,135.0,"₹5,555",3,2.0,5,Delayed,Dissatisfied
AXP101072,Penny Simmons,male,25.0,Returning,Medical,Business ,GOI-MAA,Travel Agent,3288,120,7.0,"₹7,009",3,1.0,5,On Time,Dissatisfied
AXP101073,Kenneth Reed,male,34.0,Returning,Personal,Business ,COK-BLR,Travel Agent,1868,128,121.0,"₹42,072",4,,3,Delayed,Neutral
AXP101074,Lynn Daugherty,female,32.0,First-Time,Education,Business,CCU-CCU,Website,347,101,83.0,"₹16,751",5,2.0,4,Cancelled,Satisfied
AXP101075,April Preston,female,36.0,Returning,Education,Business,DEL-PNQ,Corporate Portal,4527,37,174.0,"₹22,207",2,5.0,5,Cancelled,Neutral
AXP101076,Anthony Wallace,M,29.0,Returning,Personal,Business ,GOI-MAA,Mobile App,4097,84,131.0,"₹27,359",5,4.0,5,Cancelled,Satisfied
AXP101077,Amanda Sandoval,female,24.0,First-Time,Education,Economy,BLR-GOI,Travel Agent,2150,156,178.0,"₹43,472",1,5.0,2,Cancelled,Neutral
AXP101078,Elizabeth Arnold,Male,61.0,Returning,Medical,Business ,COK-MAA,Travel Agent,565,132,84.0,"₹30,189",2,3.0,2,Delayed,Neutral
AXP101079,Rachel Jenkins,M,16.0,First-Time,Education, Economy,GOI-GOI,Travel Agent,1874,91,194.0,"₹13,320",3,2.0,1,On Time,Satisfied
AXP101080,Adam Brown,male,66.0,First-Time,Personal,First,HYD-BLR,Corporate Portal,4731,20,44.0,"₹30,475",4,3.0,3,On Time,Dissatisfied
AXP101081,Robert Sanders,F,60.0,First-Time,Medical, Economy,GOI-COK,Mobile App,4694,108,135.0,"₹14,299",4,5.0,4,On Time,Neutral
AXP101082,Chelsea Parker,male,28.0,First-Time,Business,First,BOM-AMD,Mobile App,2746,46,86.0,"₹14,445",3,4.0,5,On Time,Neutral
AXP101083,Paul Howell,male,19.0,Returning,Business, Economy,GOI-PNQ,Mobile App,762,83,15.0,"₹36,986",1,5.0,5,Delayed,Dissatisfied
AXP101084,Crystal Kent,female,77.0,Returning,Medical, Economy,BOM-HYD,Mobile App,3762,82,76.0,"₹12,920",3,4.0,1,On Time,Satisfied
AXP101085,David Jones,female,16.0,Returning,Education,Business,BLR-GOI,Website,2689,34,194.0,"₹14,902",1,4.0,5,Cancelled,Satisfied
AXP101086,Kimberly Peterson,F,64.0,First-Time,Personal,Economy,DEL-HYD,Mobile App,972,68,8.0,"₹26,925",2,1.0,3,On Time,Satisfied
AXP101087,John Martin,female,55.0,First-Time,Medical,Business,BLR-COK,Website,2237,128,59.0,"₹10,169",3,,1,On Time,Satisfied
AXP101088,Cindy Johnson,female,47.0,First-Time,Personal, Economy,CCU-PNQ,Website,3623,139,77.0,"₹13,641",1,5.0,3,Cancelled,Dissatisfied
AXP101089,Jonathan Green,male,49.0,Returning,Business,Business ,BOM-PNQ,Mobile App,2767,26,76.0,"₹4,964",2,4.0,1,Cancelled,Satisfied
AXP101090,Billy Jackson,M,43.0,First-Time,Medical, Economy,HYD-PNQ,Corporate Portal,1773,55,,"₹35,607",3,5.0,5,Cancelled,Satisfied
AXP101091,Heather Brandt,F,46.0,First-Time,Medical,Business ,AMD-GOI,Travel Agent,3894,22,14.0,"₹16,374",4,5.0,1,Delayed,Neutral
AXP101092,Melanie Vargas,Male,23.0,First-Time,Personal,Economy,COK-BLR,Website,3491,152,70.0,"₹23,058",3,4.0,2,Cancelled,Satisfied
AXP101093,Howard Smith,male,54.0,First-Time,Business,First,BOM-AMD,Mobile App,1446,20,101.0,"₹29,453",5,3.0,4,Cancelled,Neutral
AXP101094,Brandon Fitzgerald,Male,41.0,Returning,Business,First,HYD-AMD,Website,3919,60,168.0,"₹43,980",3,2.0,5,On Time,Neutral
AXP101095,Gary Hines,Male,73.0,Returning,Medical, Economy,CCU-COK,Travel Agent,4039,62,21.0,"₹27,456",5,2.0,4,Cancelled,Neutral
AXP101096,Marissa Gardner,F,49.0,First-Time,Personal, Economy,AMD-PNQ,Travel Agent,559,121,151.0,"₹20,378",2,1.0,5,Delayed,Dissatisfied
AXP101097,Michelle Benton,Female,69.0,Returning,Medical,First,CCU-BOM,Website,2576,51,112.0,"₹43,757",3,1.0,4,Delayed,Satisfied
AXP101098,Ashley Bowman,Male,69.0,First-Time,Education, Economy,COK-AMD,Travel Agent,3209,87,171.0,"₹24,041",2,1.0,2,Delayed,Neutral
AXP101099,Jill Moyer,female,18.0,First-Time,Business, Economy,CCU-AMD,Website,3193,152,0.0,"₹4,866",2,2.0,4,On Time,Satisfied
AXP101100,Alexander Sandoval,Male,74.0,First-Time,Business,Economy,CCU-MAA,Mobile App,1162,54,9.0,"₹4,692",1,3.0,1,Cancelled,Dissatisfied
AXP101101,Dylan Walker,Female,,Returning,Medical, Economy,GOI-COK,Travel Agent,3832,45,109.0,"₹24,730",2,2.0,4,Cancelled,Dissatisfied
AXP101102,Kimberly Knapp,M,27.0,First-Time,Medical,Business ,HYD-HYD,Website,2027,31,199.0,"₹4,867",2,2.0,5,On Time,Satisfied
AXP101103,Joanna Rice,Female,16.0,First-Time,Medical,Economy,MAA-AMD,Website,1813,54,183.0,"₹33,834",3,2.0,3,Cancelled,Satisfied
AXP101104,Brianna Rogers,M,,Returning,Business,Business,MAA-HYD,Corporate Portal,1840,95,112.0,"₹5,242",3,2.0,4,Delayed,Neutral
AXP101105,Robert Vasquez,female,59.0,Returning,Business, Economy,MAA-MAA,Website,2416,132,49.0,"₹12,459",4,3.0,4,On Time,Satisfied
AXP101106,Cory Cortez,M,20.0,First-Time,Business, Economy,HYD-COK,Website,4512,35,11.0,"₹29,716",1,1.0,4,Cancelled,Satisfied
AXP101107,Ashley Hughes,Female,45.0,Returning,Education,Business ,CCU-COK,Mobile App,577,109,88.0,"₹6,047",2,5.0,5,On Time,Dissatisfied
AXP101108,Anna Lee,Male,45.0,First-Time,Medical,Economy,CCU-AMD,Mobile App,4414,176,187.0,"₹38,355",1,1.0,4,Delayed,Dissatisfied
AXP101109,Cindy Berry,female,74.0,Returning,Business,First,MAA-MAA,Travel Agent,4485,105,153.0,"₹27,709",5,1.0,5,On Time,Dissatisfied
AXP101110,Brenda Nelson,M,72.0,First-Time,Education, Economy,DEL-GOI,Travel Agent,569,57,111.0,"₹42,223",2,5.0,5,On Time,Satisfied
AXP101111,Phillip Lang,Female,32.0,First-Time,Medical,Economy,AMD-PNQ,Corporate Portal,2396,38,77.0,"₹37,419",1,2.0,3,On Time,Dissatisfied
AXP101112,Kristie Lee,male,63.0,First-Time,Personal,Economy,PNQ-CCU,Website,3947,79,168.0,"₹14,124",4,3.0,1,Delayed,Satisfied
AXP101113,Mariah Williams,Male,78.0,First-Time,Personal,Business ,BOM-MAA,Corporate Portal,851,96,163.0,"₹13,365",4,3.0,5,On Time,Neutral
AXP101114,Jennifer Contreras,M,62.0,Returning,Medical,Business ,BLR-MAA,Travel Agent,969,112,120.0,"₹9,561",2,1.0,2,Delayed,Satisfied
AXP101115,Juan Fuller,F,38.0,Returning,Medical,First,DEL-CCU,Mobile App,2621,60,22.0,"₹3,979",5,5.0,4,Cancelled,Dissatisfied
AXP101116,Megan George,Male,30.0,Returning,Medical,Business,COK-MAA,Website,980,136,170.0,"₹25,850",4,4.0,2,Delayed,Dissatisfied
AXP101117,Dustin Lewis,male,52.0,First-Time,Personal, Economy,COK-HYD,Travel Agent,1916,5,133.0,"₹17,594",4,2.0,4,Cancelled,Satisfied
AXP101118,Melissa Castaneda,female,,First-Time,Education, Economy,HYD-AMD,Travel Agent,4183,108,196.0,"₹9,037",5,1.0,3,Delayed,Satisfied
AXP101119,Kara Nguyen,female,29.0,Returning,Personal,Business,MAA-AMD,Travel Agent,1511,34,170.0,"₹30,517",1,3.0,5,Delayed,Dissatisfied
AXP101120,Michael Ellis MD,male,17.0,First-Time,Business,Business ,MAA-BOM,Corporate Portal,3559,38,24.0,"₹7,346",4,5.0,1,Delayed,Dissatisfied
AXP101121,Eric Brown,Female,26.0,Returning,Medical,Business ,DEL-GOI,Travel Agent,722,149,17.0,"₹10,366",3,5.0,5,Cancelled,Dissatisfied
AXP101122,Christine Ritter,female,66.0,First-Time,Personal,Economy,GOI-HYD,Corporate Portal,721,168,189.0,"₹34,174",4,1.0,4,On Time,Satisfied
AXP101123,Brooke Spence,female,54.0,First-Time,Medical,First,HYD-BLR,Travel Agent,2520,117,,"₹33,437",1,4.0,1,Delayed,Neutral
AXP101124,Autumn Lawrence,male,53.0,First-Time,Education,Business ,AMD-HYD,Website,1135,4,42.0,"₹30,202",1,3.0,5,Delayed,Satisfied
AXP101125,Shannon Woods,F,79.0,Returning,Business,Economy,HYD-BLR,Mobile App,2430,169,77.0,"₹38,174",2,1.0,1,Cancelled,Dissatisfied
AXP101126,Crystal Williams,Female,75.0,Returning,Personal,Business,DEL-PNQ,Travel Agent,4240,86,27.0,"₹31,863",3,4.0,4,Cancelled,Dissatisfied
AXP101127,Holly Petersen,male,49.0,Returning,Education,Economy,CCU-COK,Website,4783,75,145.0,"₹11,808",1,5.0,3,Delayed,Neutral
AXP101128,Erin Bauer,female,53.0,First-Time,Education,Business,DEL-BOM,Travel Agent,3897,157,58.0,"₹42,535",5,2.0,3,Cancelled,Dissatisfied
AXP101129,Pedro Kirby,M,65.0,Returning,Business,Business,BLR-AMD,Mobile App,3037,56,187.0,"₹44,736",3,3.0,5,On Time,Dissatisfied
AXP101130,Dylan Edwards,female,49.0,First-Time,Business,Business,BOM-PNQ,Website,4283,126,62.0,"₹3,047",3,3.0,2,On Time,Satisfied
AXP101131,Ashley Davis,female,33.0,First-Time,Business,Business,COK-COK,Website,2661,28,184.0,"₹23,409",5,4.0,4,Cancelled,Neutral
AXP101132,Scott Jones,Male,45.0,Returning,Education,Business ,HYD-MAA,Mobile App,3443,164,91.0,"₹34,211",4,1.0,5,On Time,Dissatisfied
AXP101133,Brittany Kelly,F,30.0,First-Time,Personal, Economy,CCU-MAA,Travel Agent,3559,86,178.0,"₹33,768",5,5.0,5,On Time,Satisfied
AXP101134,Michelle Bailey,F,42.0,Returning,Education,Business,BLR-DEL,Travel Agent,885,140,55.0,"₹19,833",5,4.0,3,On Time,Satisfied
AXP101135,Amanda Williams,F,66.0,First-Time,Personal,Economy,GOI-HYD,Mobile App,2360,159,154.0,"₹11,401",4,2.0,1,Cancelled,Neutral
AXP101136,Frank Webb,female,78.0,First-Time,Education, Economy,AMD-BLR,Corporate Portal,4188,45,159.0,"₹24,160",4,2.0,4,On Time,Satisfied
AXP101137,Tiffany Herrera,M,49.0,Returning,Business,Economy,BOM-PNQ,Website,4266,115,110.0,"₹38,388",4,2.0,1,On Time,Dissatisfied
AXP101138,Shelby Ruiz,male,67.0,Returning,Medical,Economy,BOM-BLR,Mobile App,1767,111,136.0,"₹26,958",4,4.0,4,Delayed,Dissatisfied
AXP101139,Jared Johnson,Male,72.0,First-Time,Education,Economy,PNQ-COK,Corporate Portal,238,150,67.0,"₹43,213",4,5.0,2,On Time,Neutral
AXP101140,Jeffrey Arias,Male,53.0,First-Time,Education,Business,BOM-MAA,Website,2744,44,45.0,"₹9,317",5,3.0,3,Delayed,Satisfied
AXP101141,Gloria Mitchell,female,48.0,First-Time,Medical, Economy,BLR-BLR,Website,1456,144,66.0,"₹34,312",2,1.0,2,Delayed,Dissatisfied
AXP101142,Rebecca Spears,M,39.0,Returning,Education,Business,MAA-GOI,Mobile App,3190,103,153.0,"₹35,296",2,3.0,5,Delayed,Neutral
AXP101143,Monica Horton,Female,30.0,Returning,Education,Business ,GOI-DEL,Corporate Portal,2396,84,135.0,"₹40,436",1,5.0,3,Cancelled,Neutral
AXP101144,Heather Knight,male,75.0,Returning,Education,Business,CCU-MAA,Website,3668,133,5.0,"₹15,863",2,3.0,5,Cancelled,Satisfied
AXP101145,Michael Lopez,F,45.0,Returning,Education,First,COK-AMD,Website,2908,107,23.0,"₹11,246",2,,2,On Time,Neutral
AXP101146,Carol Thompson,Female,70.0,Returning,Education,Economy,AMD-COK,Corporate Portal,501,17,175.0,"₹17,372",5,2.0,4,On Time,Dissatisfied
AXP101147,Nicholas Maldonado,female,57.0,Returning,Personal,Business ,BOM-AMD,Corporate Portal,846,93,93.0,"₹36,733",4,5.0,5,On Time,Neutral
AXP101148,Michael Caldwell,female,66.0,Returning,Personal, Economy,COK-MAA,Travel Agent,4958,149,172.0,"₹11,507",4,5.0,1,Delayed,Dissatisfied
AXP101149,Anthony Calderon,female,32.0,First-Time,Personal,Business,HYD-DEL,Travel Agent,1959,32,12.0,"₹12,345",5,3.0,4,On Time,Neutral
AXP101150,Katherine Warner,female,20.0,First-Time,Education,Business ,CCU-BOM,Mobile App,4551,157,196.0,"₹17,781",2,4.0,4,Cancelled,Neutral
AXP101151,Charles Brown,M,44.0,First-Time,Education,Business,COK-MAA,Travel Agent,797,125,24.0,"₹8,386",5,3.0,2,On Time,Satisfied
AXP101152,Brian Wilkinson,male,19.0,First-Time,Personal,Business,BOM-BLR,Mobile App,861,159,147.0,"₹9,212",1,,2,Delayed,Dissatisfied
AXP101153,Melanie Wright,male,25.0,Returning,Business,Business,CCU-MAA,Travel Agent,4530,169,117.0,"₹29,465",4,5.0,3,Cancelled,Satisfied
AXP101154,Brenda Patel,female,71.0,Returning,Personal,Economy,GOI-HYD,Mobile App,1568,121,81.0,"₹21,500",3,3.0,3,Delayed,Dissatisfied
AXP101155,Paul Davis,male,32.0,First-Time,Education,Economy,BOM-GOI,Travel Agent,2781,137,110.0,"₹43,305",1,2.0,1,On Time,Neutral
AXP101156,Linda Velasquez,Female,25.0,First-Time,Education,Economy,PNQ-PNQ,Mobile App,4068,114,81.0,"₹9,896",1,3.0,4,Delayed,Neutral
AXP101157,Jessica Moody,female,32.0,First-Time,Business,First,AMD-CCU,Corporate Portal,3737,163,65.0,"₹19,369",5,2.0,1,Delayed,Dissatisfied
AXP101158,Angela Mejia,Female,75.0,First-Time,Personal, Economy,DEL-PNQ,Travel Agent,4508,161,44.0,"₹17,825",2,5.0,1,Cancelled,Dissatisfied
AXP101159,Sonya Kim,M,35.0,First-Time,Medical,Business,DEL-BOM,Website,4758,27,113.0,"₹19,427",4,4.0,2,On Time,Neutral
AXP101160,Timothy Duncan,F,39.0,Returning,Business,Business,BOM-COK,Mobile App,482,10,174.0,"₹15,099",3,2.0,1,Delayed,Satisfied
AXP101161,Ashley Williams,Female,20.0,Returning,Education,Business,CCU-HYD,Corporate Portal,3878,166,62.0,"₹22,733",1,4.0,1,On Time,Satisfied
AXP101162,Christine Reed,female,49.0,First-Time,Business,First,BLR-MAA,Corporate Portal,1686,46,75.0,"₹24,536",3,4.0,5,On Time,Neutral
AXP101163,Samantha Crawford,Male,21.0,Returning,Business,First,PNQ-HYD,Travel Agent,4282,126,113.0,"₹33,287",2,2.0,3,Delayed,Dissatisfied
AXP101164,Traci Beasley,Female,68.0,First-Time,Medical,First,COK-MAA,Website,4383,146,110.0,"₹41,717",2,5.0,3,On Time,Satisfied
AXP101165,Alexandra Mitchell,Female,17.0,Returning,Medical,Business,CCU-MAA,Travel Agent,660,117,182.0,"₹37,073",3,1.0,4,Delayed,Dissatisfied
AXP101166,Cindy Lee,female,28.0,First-Time,Business, Economy,GOI-GOI,Website,2525,142,146.0,"₹36,875",4,4.0,3,Delayed,Neutral
AXP101167,James Petersen,male,77.0,Returning,Personal,Business,BLR-MAA,Travel Agent,3954,125,34.0,"₹40,825",2,4.0,4,On Time,Dissatisfied
AXP101168,Jonathan Dennis,Male,58.0,Returning,Business, Economy,CCU-HYD,Corporate Portal,2668,155,52.0,"₹20,480",3,5.0,5,On Time,Satisfied
AXP101169,Abigail Le,F,58.0,First-Time,Medical,First,BLR-DEL,Mobile App,1924,151,25.0,"₹11,631",1,5.0,3,Cancelled,Dissatisfied
AXP101170,Dustin Lin,Male,63.0,Returning,Medical,Business ,COK-MAA,Corporate Portal,1576,71,13.0,"₹24,492",3,3.0,5,Cancelled,Satisfied
AXP101171,Susan Maldonado,F,26.0,First-Time,Medical,Economy,BOM-PNQ,Corporate Portal,2943,106,117.0,"₹30,657",3,5.0,3,Cancelled,Dissatisfied
AXP101172,Timothy Ward,M,66.0,Returning,Medical,Economy,AMD-MAA,Mobile App,714,136,44.0,"₹27,560",5,4.0,3,On Time,Dissatisfied
AXP101173,Heather Perry,male,62.0,Returning,Medical, Economy,DEL-MAA,Mobile App,902,174,171.0,"₹12,517",2,2.0,5,Delayed,Satisfied
AXP101174,Jesse Adams,M,72.0,First-Time,Education,First,CCU-GOI,Mobile App,1853,32,192.0,"₹40,969",4,1.0,1,On Time,Dissatisfied
AXP101175,Richard Wilson,Female,38.0,First-Time,Business,Economy,HYD-HYD,Corporate Portal,2266,18,50.0,"₹5,242",4,3.0,1,On Time,Satisfied
AXP101176,Heidi Cooper,Female,70.0,First-Time,Personal,Economy,BOM-COK,Mobile App,222,73,170.0,"₹28,233",5,2.0,1,On Time,Satisfied
AXP101177,William Hernandez,male,31.0,First-Time,Personal,First,BOM-COK,Travel Agent,2660,167,118.0,"₹44,410",4,1.0,1,On Time,Dissatisfied
AXP101178,Joseph Beck,M,46.0,First-Time,Education, Economy,GOI-CCU,Travel Agent,1504,174,150.0,"₹6,146",3,1.0,3,Cancelled,Satisfied
AXP101179,Diana Chavez,Male,26.0,First-Time,Business, Economy,PNQ-AMD,Travel Agent,3500,156,183.0,"₹15,969",5,1.0,2,On Time,Satisfied
AXP101180,Courtney Conley,M,69.0,First-Time,Medical,Business ,COK-AMD,Travel Agent,561,177,18.0,"₹14,938",1,2.0,5,Delayed,Satisfied
